Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,db,module
Ubiquitin mediated proteolysis,1/138,0.500483918197201,0.636948548762369,0,0,1.45712600457126,1.00859320422095,UBE3A,KEGG_2019_Mouse,turquoise
Vascular smooth muscle contraction,1/140,0.505501237241334,0.636948548762369,0,0,1.43601482450403,0.979656196045578,CALM1,KEGG_2019_Mouse,turquoise
Measles,1/144,0.515386675547343,0.636948548762369,0,0,1.39556403192767,0.925032639771104,GSK3B,KEGG_2019_Mouse,turquoise
Breast cancer,1/147,0.522672127159014,0.636948548762369,0,0,1.36668050366681,0.886703567337748,GSK3B,KEGG_2019_Mouse,turquoise
Phospholipase D signaling pathway,1/149,0.527468747150282,0.636948548762369,0,0,1.34807534807535,0.862317510620557,DGKI,KEGG_2019_Mouse,turquoise
Gastric cancer,1/150,0.529849131261317,0.636948548762369,0,0,1.33896007050369,0.850457856372934,GSK3B,KEGG_2019_Mouse,turquoise
PI3K-Akt signaling pathway,2/357,0.535383524596221,0.636948548762369,0,0,1.12359873526876,0.701992939715793,GSK3B;PKN2,KEGG_2019_Mouse,turquoise
Oxytocin signaling pathway,1/154,0.539252532966754,0.636948548762369,0,0,1.30369049976893,0.805121832204194,CALM1,KEGG_2019_Mouse,turquoise
Cushing syndrome,1/159,0.550745324592532,0.636948548762369,0,0,1.26211481907684,0.75282975911799,GSK3B,KEGG_2019_Mouse,turquoise
Hippo signaling pathway,1/159,0.550745324592532,0.636948548762369,0,0,1.26211481907684,0.75282975911799,GSK3B,KEGG_2019_Mouse,turquoise
Wnt signaling pathway,1/160,0.553009592723917,0.636948548762369,0,0,1.25411346166063,0.742911645774827,GSK3B,KEGG_2019_Mouse,turquoise
Hepatitis C,1/160,0.553009592723917,0.636948548762369,0,0,1.25411346166063,0.742911645774827,GSK3B,KEGG_2019_Mouse,turquoise
Hepatitis B,1/163,0.559734829149778,0.638989318232932,0,0,1.23070208255393,0.714166728910465,MAP2K4,KEGG_2019_Mouse,turquoise
RNA transport,1/167,0.568546217907677,0.641867284945145,0,0,1.20080321285141,0.678060757672765,EIF1,KEGG_2019_Mouse,turquoise
Ribosome,1/170,0.575039975380935,0.641867284945145,0,0,1.17930787161556,0.652529581961561,RPS2,KEGG_2019_Mouse,turquoise
Hepatocellular carcinoma,1/171,0.577182984911913,0.641867284945145,0,0,1.17231134878194,0.644297547374328,GSK3B,KEGG_2019_Mouse,turquoise
Necroptosis,1/176,0.587738595192884,0.648019476751129,0,0,1.13852813852814,0.60509696073503,FTH1,KEGG_2019_Mouse,turquoise
Cellular senescence,1/185,0.606085393723219,0.662584879578773,0,0,1.08234519104084,0.541967458037162,CALM1,KEGG_2019_Mouse,turquoise
Calcium signaling pathway,1/189,0.613977814396427,0.665572588715455,0,0,1.05910165484634,0.516626063848475,CALM1,KEGG_2019_Mouse,turquoise
Alcoholism,1/199,0.633030530285215,0.67488378848589,0,0,1.00510152025304,0.459569228815331,CALM1,KEGG_2019_Mouse,turquoise
Focal adhesion,1/199,0.633030530285215,0.67488378848589,0,0,1.00510152025304,0.459569228815331,GSK3B,KEGG_2019_Mouse,turquoise
Viral carcinogenesis,1/229,0.684778279205045,0.718182097702852,0,0,0.871522239943293,0.330010762244593,UBE3A,KEGG_2019_Mouse,turquoise
Epstein-Barr virus infection,1/229,0.684778279205045,0.718182097702852,0,0,0.871522239943293,0.330010762244593,MAP2K4,KEGG_2019_Mouse,turquoise
Ras signaling pathway,1/233,0.691107962443606,0.718975218993752,0,0,0.85632183908046,0.316376004340495,CALM1,KEGG_2019_Mouse,turquoise
Human immunodeficiency virus 1 infection,1/238,0.698843373301633,0.721206361247286,0,0,0.83804287601756,0.300294759320438,CALM1,KEGG_2019_Mouse,turquoise
Human T-cell leukemia virus 1 infection,1/245,0.709351740244625,0.726241067393306,0,0,0.81371087928465,0.279431381953944,MAP2K4,KEGG_2019_Mouse,turquoise
Pathways in cancer,2/535,0.751707086711428,0.763544993588774,0,0,0.741547650955316,0.211644034819821,GSK3B;CALM1,KEGG_2019_Mouse,turquoise
MAPK signaling pathway,1/294,0.773409712864383,0.779451976246136,0,0,0.675940290274761,0.173680384477407,MAP2K4,KEGG_2019_Mouse,turquoise
Olfactory transduction,1/1133,0.997108021558509,0.997108021558509,0,0,0.16746975050862,0.0004850205811354,CALM1,KEGG_2019_Mouse,turquoise
PPAR signaling pathway,3/85,0.008907727513708,0.312101127633592,0,0,7.47472969575057,35.2869739274349,UBC;SCD2;ACSL3,KEGG_2019_Mouse,blue
Morphine addiction,3/92,0.0110454740818408,0.312101127633592,0,0,6.88439708096838,31.0192655790006,GNAO1;GABBR1;PDE4B,KEGG_2019_Mouse,blue
Alzheimer disease,4/175,0.0115860323949771,0.312101127633592,0,0,4.807261208577,21.4305541904363,APP;APOE;MAPT;RTN4,KEGG_2019_Mouse,blue
Phagosome,4/180,0.012738821536065,0.312101127633592,0,0,4.66950757575758,20.373533799992,TUBA1A;LAMP1;TUBB4A;ACTB,KEGG_2019_Mouse,blue
Phosphonate and phosphinate metabolism,1/6,0.0296309633944118,0.473099994778487,0,0,40.1919191919192,141.432767389918,PCYT2,KEGG_2019_Mouse,blue
Endocrine and other factor-regulated calcium reabsorption,2/55,0.030955668405524,0.473099994778487,0,0,7.64227955333077,26.5584434034501,DNM3;AP2A1,KEGG_2019_Mouse,blue
Apoptosis,3/141,0.0337928567698919,0.473099994778487,0,0,4.42895562528014,15.0031130324376,TUBA1A;SEPT4;ACTB,KEGG_2019_Mouse,blue
Hippo signaling pathway,3/159,0.0455880793261004,0.483164587089784,0,0,3.91435368754956,12.0879509101259,PAK1;YWHAQ;ACTB,KEGG_2019_Mouse,blue
Bacterial invasion of epithelial cells,2/74,0.0529880944930012,0.483164587089784,0,0,5.62018140589569,16.5103396024628,DNM3;ACTB,KEGG_2019_Mouse,blue
Cell adhesion molecules (CAMs),3/170,0.0536732252855458,0.483164587089784,0,0,3.6544848447435,10.6887871072113,NFASC;CNTN2;NCAM1,KEGG_2019_Mouse,blue
Synaptic vesicle cycle,2/77,0.0568570608364097,0.483164587089784,0,0,5.39455782312925,15.4673563823572,DNM3;AP2A1,KEGG_2019_Mouse,blue
Peroxisome,2/84,0.0662504359060044,0.483164587089784,0,0,4.93230462916874,13.3878197311643,PEX5L;ACSL3,KEGG_2019_Mouse,blue
Fatty acid biosynthesis,1/14,0.0677909321684321,0.483164587089784,0,0,15.4522144522145,41.5869594433684,ACSL3,KEGG_2019_Mouse,blue
Gap junction,2/86,0.0690235124413976,0.483164587089784,0,0,4.81438289601555,12.8703286595916,TUBA1A;TUBB4A,KEGG_2019_Mouse,blue
GABAergic synapse,2/90,0.0746819496854828,0.485926634336948,0,0,4.59461966604824,11.9208181587653,GNAO1;GABBR1,KEGG_2019_Mouse,blue
Proteoglycans in cancer,3/203,0.0816743571184012,0.485926634336948,0,0,3.04639175257732,7.63125762325125,PAK1;ANK3;ACTB,KEGG_2019_Mouse,blue
Rap1 signaling pathway,3/209,0.0873302976244391,0.485926634336948,0,0,2.95676108497648,7.2087544984596,GNAO1;MAGI2;ACTB,KEGG_2019_Mouse,blue
cAMP signaling pathway,3/211,0.0892518307965823,0.485926634336948,0,0,2.92803330689929,7.0749873945873,PAK1;GABBR1;PDE4B,KEGG_2019_Mouse,blue
Lysosome,2/124,0.127808625420924,0.556755503851525,0,0,3.3084643693543,6.80624319809133,ABCA2;LAMP1,KEGG_2019_Mouse,blue
Serotonergic synapse,2/132,0.141341709574619,0.556755503851525,0,0,3.10361067503925,6.07244658574773,GNAO1;APP,KEGG_2019_Mouse,blue
Glyoxylate and dicarboxylate metabolism,1/31,0.144017471501311,0.556755503851525,0,0,6.69023569023569,12.9644769200402,ACSS2,KEGG_2019_Mouse,blue
Propanoate metabolism,1/31,0.144017471501311,0.556755503851525,0,0,6.69023569023569,12.9644769200402,ACSS2,KEGG_2019_Mouse,blue
Estrogen signaling pathway,2/134,0.144772261600204,0.556755503851525,0,0,3.05627705627706,5.90654080920543,GNAO1;GABBR1,KEGG_2019_Mouse,blue
Biosynthesis of unsaturated fatty acids,1/32,0.148304021933978,0.556755503851525,0,0,6.47409579667644,12.3557529781019,SCD2,KEGG_2019_Mouse,blue
Pentose phosphate pathway,1/32,0.148304021933978,0.556755503851525,0,0,6.47409579667644,12.3557529781019,TKT,KEGG_2019_Mouse,blue
Endocytosis,3/269,0.151922507131825,0.556755503851525,0,0,2.28284629098519,4.30176064519131,DNM3;AP2A1;EPN2,KEGG_2019_Mouse,blue
Prion diseases,1/34,0.156813470025957,0.556755503851525,0,0,6.08111417202326,11.2664696999635,NCAM1,KEGG_2019_Mouse,blue
Pyruvate metabolism,1/38,0.173580657931626,0.556755503851525,0,0,5.42260442260442,9.49559255823113,ACSS2,KEGG_2019_Mouse,blue
Oxytocin signaling pathway,2/154,0.179932321463797,0.556755503851525,0,0,2.65145005370569,4.54769949538142,GNAO1;ACTB,KEGG_2019_Mouse,blue
Ferroptosis,1/40,0.181840038445641,0.556755503851525,0,0,5.14400414400414,8.76861291991989,ACSL3,KEGG_2019_Mouse,blue
Hepatitis C,2/160,0.190726471409696,0.556755503851525,0,0,2.54998708344097,4.22511175710114,YWHAQ;CD81,KEGG_2019_Mouse,blue
Tight junction,2/167,0.203427034299401,0.556755503851525,0,0,2.44094001236858,3.88706977769903,TUBA1A;ACTB,KEGG_2019_Mouse,blue
Ether lipid metabolism,1/47,0.210109494168341,0.556755503851525,0,0,4.3596837944664,6.80165814675797,ENPP2,KEGG_2019_Mouse,blue
ABC transporters,1/48,0.214068244088033,0.556755503851525,0,0,4.26670964968837,6.57696403663591,ABCA2,KEGG_2019_Mouse,blue
Cholesterol metabolism,1/49,0.21800735103248,0.556755503851525,0,0,4.17760942760943,6.36344537186664,APOE,KEGG_2019_Mouse,blue
Malaria,1/49,0.21800735103248,0.556755503851525,0,0,4.17760942760943,6.36344537186664,CD81,KEGG_2019_Mouse,blue
Arginine and proline metabolism,1/50,0.221926911560385,0.556755503851525,0,0,4.09214594928881,6.16034588762116,CKB,KEGG_2019_Mouse,blue
Cysteine and methionine metabolism,1/50,0.221926911560385,0.556755503851525,0,0,4.09214594928881,6.16034588762116,MAT2A,KEGG_2019_Mouse,blue
Fatty acid degradation,1/50,0.221926911560385,0.556755503851525,0,0,4.09214594928881,6.16034588762116,ACSL3,KEGG_2019_Mouse,blue
Axon guidance,2/180,0.227247144429194,0.556755503851525,0,0,2.26117862875487,3.35042706699839,PAK1;UNC5C,KEGG_2019_Mouse,blue
Focal adhesion,2/199,0.262374132122319,0.592575275766255,0,0,2.04112711074277,2.73099502551452,PAK1;ACTB,KEGG_2019_Mouse,blue
Long-term depression,1/61,0.263779141308675,0.592575275766255,0,0,3.34006734006734,4.45111773409346,GNAO1,KEGG_2019_Mouse,blue
Glycolysis / Gluconeogenesis,1/67,0.285660089808726,0.592575275766255,0,0,3.03550658096113,3.80334608196671,ACSS2,KEGG_2019_Mouse,blue
Renal cell carcinoma,1/68,0.289243789255229,0.592575275766255,0,0,2.99004975124378,3.70911301693322,PAK1,KEGG_2019_Mouse,blue
Regulation of actin cytoskeleton,2/217,0.295709072188337,0.592575275766255,0,0,1.86853345989559,2.27658225012256,PAK1;ACTB,KEGG_2019_Mouse,blue
Adipocytokine signaling pathway,1/71,0.299888438313403,0.592575275766255,0,0,2.86147186147186,3.44619860155019,ACSL3,KEGG_2019_Mouse,blue
Adherens junction,1/72,0.303401461859655,0.592575275766255,0,0,2.82102717313985,3.36463457832852,ACTB,KEGG_2019_Mouse,blue
Arrhythmogenic right ventricular cardiomyopathy (ARVC),1/72,0.303401461859655,0.592575275766255,0,0,2.82102717313985,3.36463457832852,ACTB,KEGG_2019_Mouse,blue
B cell receptor signaling pathway,1/72,0.303401461859655,0.592575275766255,0,0,2.82102717313985,3.36463457832852,CD81,KEGG_2019_Mouse,blue
Gastric acid secretion,1/74,0.310375237892897,0.592575275766255,0,0,2.74346201743462,3.20977722405069,ACTB,KEGG_2019_Mouse,blue
Thermogenesis,2/231,0.321506425753241,0.592575275766255,0,0,1.75305231262811,1.98925463460844,ACSL3;ACTB,KEGG_2019_Mouse,blue
Salmonella infection,1/78,0.324116094429913,0.592575275766255,0,0,2.60041978223796,2.92977207832515,ACTB,KEGG_2019_Mouse,blue
Human immunodeficiency virus 1 infection,2/238,0.334326152614819,0.592575275766255,0,0,1.70044967139398,1.86307771517288,GNAO1;PAK1,KEGG_2019_Mouse,blue
ErbB signaling pathway,1/84,0.344220716526821,0.592575275766255,0,0,2.41170743580382,2.57201895784243,PAK1,KEGG_2019_Mouse,blue
Hypertrophic cardiomyopathy (HCM),1/86,0.350789788685405,0.592575275766255,0,0,2.35472370766488,2.46673350535558,ACTB,KEGG_2019_Mouse,blue
Viral myocarditis,1/87,0.354049852499014,0.592575275766255,0,0,2.3272257458304,2.41639933353241,ACTB,KEGG_2019_Mouse,blue
Fc gamma R-mediated phagocytosis,1/87,0.354049852499014,0.592575275766255,0,0,2.3272257458304,2.41639933353241,PAK1,KEGG_2019_Mouse,blue
Taste transduction,1/88,0.357293708483398,0.592575275766255,0,0,2.30035992104958,2.36752381170365,GABBR1,KEGG_2019_Mouse,blue
Dilated cardiomyopathy (DCM),1/90,0.363733115678147,0.592575275766255,0,0,2.24843945068664,2.27392523969427,ACTB,KEGG_2019_Mouse,blue
Glycerophospholipid metabolism,1/97,0.385772094842852,0.592575275766255,0,0,2.08375420875421,1.98479362024731,PCYT2,KEGG_2019_Mouse,blue
Circadian entrainment,1/99,0.391928946523868,0.592575275766255,0,0,2.0410224695939,1.91177413897195,GNAO1,KEGG_2019_Mouse,blue
Melanogenesis,1/100,0.394984420817951,0.592575275766255,0,0,2.02030405060708,1.87667852610055,GNAO1,KEGG_2019_Mouse,blue
T cell receptor signaling pathway,1/101,0.398024694482133,0.592575275766255,0,0,2.0,1.84248245836996,PAK1,KEGG_2019_Mouse,blue
Chagas disease (American trypanosomiasis),1/103,0.404059939073185,0.592575275766255,0,0,1.9605862547039,1.77666767339805,GNAO1,KEGG_2019_Mouse,blue
"Parathyroid hormone synthesis, secretion and action",1/107,0.41595129052059,0.592575275766255,0,0,1.88622069754145,1.65456849319568,PDE4B,KEGG_2019_Mouse,blue
Toxoplasmosis,1/108,0.41888723576301,0.592575275766255,0,0,1.86849806475975,1.62588017253325,GNAO1,KEGG_2019_Mouse,blue
C-type lectin receptor signaling pathway,1/112,0.43048561638067,0.592575275766255,0,0,1.8008008008008,1.51778940882089,PAK1,KEGG_2019_Mouse,blue
Cholinergic synapse,1/113,0.433349218837219,0.592575275766255,0,0,1.78463203463203,1.4923295915181,GNAO1,KEGG_2019_Mouse,blue
MAPK signaling pathway,2/294,0.433647407322141,0.592575275766255,0,0,1.37042214145932,1.14501990493626,PAK1;MAPT,KEGG_2019_Mouse,blue
Glutamatergic synapse,1/114,0.436198565833718,0.592575275766255,0,0,1.76874944131581,1.46745661650072,GNAO1,KEGG_2019_Mouse,blue
Thyroid hormone signaling pathway,1/115,0.439033727758999,0.592575275766255,0,0,1.7531454899876,1.44315262186649,ACTB,KEGG_2019_Mouse,blue
Leukocyte transendothelial migration,1/115,0.439033727758999,0.592575275766255,0,0,1.7531454899876,1.44315262186649,ACTB,KEGG_2019_Mouse,blue
Oocyte meiosis,1/116,0.441854774426629,0.592575275766255,0,0,1.73781291172596,1.41940043016639,YWHAQ,KEGG_2019_Mouse,blue
Natural killer cell mediated cytotoxicity,1/118,0.447454800068397,0.592575275766255,0,0,1.70793404126737,1.37348597340122,PAK1,KEGG_2019_Mouse,blue
Cell cycle,1/123,0.461212676190375,0.59729605386708,0,0,1.63752276867031,1.26727232996582,YWHAQ,KEGG_2019_Mouse,blue
Platelet activation,1/125,0.46662037707619,0.59729605386708,0,0,1.61094819159335,1.22792793965158,ACTB,KEGG_2019_Mouse,blue
AMPK signaling pathway,1/126,0.469304042324134,0.59729605386708,0,0,1.5979797979798,1.20887881651748,SCD2,KEGG_2019_Mouse,blue
Autophagy,1/130,0.479905677193982,0.598573029713851,0,0,1.54811682718659,1.13657427447839,LAMP1,KEGG_2019_Mouse,blue
Relaxin signaling pathway,1/131,0.482523156606063,0.598573029713851,0,0,1.53613053613054,1.11941882389327,GNAO1,KEGG_2019_Mouse,blue
Dopaminergic synapse,1/135,0.492863296366116,0.599392446991292,0,0,1.48997437057139,1.05419178131578,GNAO1,KEGG_2019_Mouse,blue
Purine metabolism,1/136,0.49541620618668,0.599392446991292,0,0,1.47886270108492,1.03868964279636,PDE4B,KEGG_2019_Mouse,blue
Fluid shear stress and atherosclerosis,1/143,0.512933812590885,0.613018458950082,0,0,1.40546308151942,0.938299046849509,ACTB,KEGG_2019_Mouse,blue
Phospholipase D signaling pathway,1/149,0.527468747150282,0.617265710710937,0,0,1.34807534807535,0.862317510620557,DNM3,KEGG_2019_Mouse,blue
Retrograde endocannabinoid signaling,1/150,0.529849131261317,0.617265710710937,0,0,1.33896007050369,0.850457856372934,GNAO1,KEGG_2019_Mouse,blue
PI3K-Akt signaling pathway,2/357,0.535383524596221,0.617265710710937,0,0,1.12359873526876,0.701992939715793,YWHAQ;MAGI2,KEGG_2019_Mouse,blue
Wnt signaling pathway,1/160,0.553009592723917,0.630173721941208,0,0,1.25411346166063,0.742911645774827,DAAM1,KEGG_2019_Mouse,blue
Hepatitis B,1/163,0.559734829149778,0.630505899502049,0,0,1.23070208255393,0.714166728910465,YWHAQ,KEGG_2019_Mouse,blue
Influenza A,1/168,0.570721645453221,0.635549803610871,0,0,1.19355228936067,0.669408186906394,ACTB,KEGG_2019_Mouse,blue
Hepatocellular carcinoma,1/171,0.577182984911913,0.635549803610871,0,0,1.17231134878194,0.644297547374328,ACTB,KEGG_2019_Mouse,blue
Tuberculosis,1/178,0.591887411720754,0.644499626095933,0,0,1.12554927809165,0.590281763493508,LAMP1,KEGG_2019_Mouse,blue
Huntington disease,1/192,0.619794203522166,0.667064429762914,0,0,1.04230789571104,0.498606520241977,AP2A1,KEGG_2019_Mouse,blue
Chemokine signaling pathway,1/197,0.62929598455177,0.667064429762914,0,0,1.01546072974644,0.470314261452597,PAK1,KEGG_2019_Mouse,blue
Alcoholism,1/199,0.633030530285215,0.667064429762914,0,0,1.00510152025304,0.459569228815331,GNAO1,KEGG_2019_Mouse,blue
Viral carcinogenesis,1/229,0.684778279205045,0.71293242441551,0,0,0.871522239943293,0.330010762244593,YWHAQ,KEGG_2019_Mouse,blue
Ras signaling pathway,1/233,0.691107962443606,0.71293242441551,0,0,0.85632183908046,0.316376004340495,PAK1,KEGG_2019_Mouse,blue
Human cytomegalovirus infection,1/255,0.723736859618685,0.738814710860741,0,0,0.781277340332458,0.252608375993645,GNAO1,KEGG_2019_Mouse,blue
MicroRNAs in cancer,1/281,0.757922669215417,0.765736304980524,0,0,0.707792207792208,0.196181539398202,ZEB2,KEGG_2019_Mouse,blue
Neuroactive ligand-receptor interaction,1/348,0.827904633146956,0.827904633146956,0,0,0.569178819899281,0.107493580032069,GABBR1,KEGG_2019_Mouse,blue
Neuroactive ligand-receptor interaction,7/348,7.13005223958929e-05,0.0033511245526069,0,0,7.73742386645612,73.8816189491813,GABRA5;HTR1F;GRM8;GRIK3;ADORA1;RXFP1;SSTR4,KEGG_2019_Mouse,magenta
Protein digestion and absorption,4/90,0.0001444327275068,0.003394169096411,0,0,16.7906976744186,148.475047124505,COL5A1;COL12A1;COL6A1;SLC8A1,KEGG_2019_Mouse,magenta
Glycosphingolipid biosynthesis,2/45,0.0078073465528601,0.122315095994808,0,0,16.2366381068951,78.7913733690116,B3GALT2;ST3GAL1,KEGG_2019_Mouse,magenta
Glycosaminoglycan biosynthesis,2/53,0.010704648823228,0.125779623672929,0,0,13.6842105263158,62.0863190645338,HS3ST5;ST3GAL1,KEGG_2019_Mouse,magenta
Axon guidance,3/180,0.0161214152283294,0.151541303146297,0,0,5.9818401937046,24.6906839755316,NRP1;SLIT1;SEMA3E,KEGG_2019_Mouse,magenta
Taste transduction,2/88,0.027847676669017,0.202941900305435,0,0,8.10077519379845,29.0089224601859,GABRA5;HTR1F,KEGG_2019_Mouse,magenta
Morphine addiction,2/92,0.0302253894071925,0.202941900305435,0,0,7.73918128654971,27.0799602737577,GABRA5;ADORA1,KEGG_2019_Mouse,magenta
Circadian entrainment,2/99,0.0345726811447628,0.203114501725482,0,0,7.17815156447821,24.152265347098,NOS1AP;RYR3,KEGG_2019_Mouse,magenta
Glutamatergic synapse,2/114,0.0446408219898234,0.233124292613522,0,0,6.21209273182957,19.3140581851406,GRM8;GRIK3,KEGG_2019_Mouse,magenta
Serotonergic synapse,2/132,0.0579561191688583,0.267756583849795,0,0,5.34709851551957,15.2289061680894,HTR1F;KCNN2,KEGG_2019_Mouse,magenta
Apelin signaling pathway,2/138,0.0626664345180372,0.267756583849795,0,0,5.10964912280702,14.1533668656379,RYR3;SLC8A1,KEGG_2019_Mouse,magenta
Mucin type O-glycan biosynthesis,1/28,0.0794442623905929,0.311156694363156,0,0,12.7164750957854,32.2070114548084,ST3GAL1,KEGG_2019_Mouse,magenta
cGMP-PKG signaling pathway,2/172,0.0915749359153218,0.327711136358926,0,0,4.08070175438596,9.75531610650148,ADORA1;SLC8A1,KEGG_2019_Mouse,magenta
Transcriptional misregulation in cancer,2/183,0.101630749394003,0.327711136358926,0,0,3.83057090239411,8.7582523154187,BCL11B;PBX1,KEGG_2019_Mouse,magenta
Calcium signaling pathway,2/189,0.107240613730395,0.327711136358926,0,0,3.70653907496013,8.27551656134492,RYR3;SLC8A1,KEGG_2019_Mouse,magenta
Nicotine addiction,1/40,0.111561237909421,0.327711136358926,0,0,8.79840848806366,19.2965077806476,GABRA5,KEGG_2019_Mouse,magenta
Mineral absorption,1/44,0.12202010623715,0.335474490426402,0,0,7.97834803528468,16.7830091294943,SLC8A1,KEGG_2019_Mouse,magenta
cAMP signaling pathway,2/211,0.128479592078196,0.335474490426402,0,0,3.31268362293293,6.79757777903497,HTR1F;ADORA1,KEGG_2019_Mouse,magenta
Endocrine and other factor-regulated calcium reabsorption,1/55,0.150161909141577,0.343589546477276,0,0,6.34961685823755,12.039134994316,SLC8A1,KEGG_2019_Mouse,magenta
Regulation of lipolysis in adipocytes,1/56,0.152675841124444,0.343589546477276,0,0,6.23385579937304,11.7161472876704,ADORA1,KEGG_2019_Mouse,magenta
Cortisol synthesis and secretion,1/69,0.184699216707237,0.343589546477276,0,0,5.03879310344828,8.51065574827833,PBX1,KEGG_2019_Mouse,magenta
p53 signaling pathway,1/71,0.189519113686836,0.343589546477276,0,0,4.89433497536946,8.140577999806,RPRM,KEGG_2019_Mouse,magenta
Arrhythmogenic right ventricular cardiomyopathy (ARVC),1/72,0.19191854685501,0.343589546477276,0,0,4.8251578436134,7.96481196983514,SLC8A1,KEGG_2019_Mouse,magenta
Bile secretion,1/72,0.19191854685501,0.343589546477276,0,0,4.8251578436134,7.96481196983514,KCNN2,KEGG_2019_Mouse,magenta
Renin secretion,1/76,0.201446644139077,0.343589546477276,0,0,4.56689655172414,7.31722197769891,ADORA1,KEGG_2019_Mouse,magenta
Cardiac muscle contraction,1/78,0.206169189854455,0.343589546477276,0,0,4.44782803403493,7.02337905049818,SLC8A1,KEGG_2019_Mouse,magenta
Salivary secretion,1/78,0.206169189854455,0.343589546477276,0,0,4.44782803403493,7.02337905049818,RYR3,KEGG_2019_Mouse,magenta
ECM-receptor interaction,1/83,0.217855768580715,0.343589546477276,0,0,4.1755677039529,6.36323968350455,COL6A1,KEGG_2019_Mouse,magenta
Hypertrophic cardiomyopathy (HCM),1/86,0.224786357879631,0.343589546477276,0,0,4.02758620689655,6.01159469973406,SLC8A1,KEGG_2019_Mouse,magenta
Insulin secretion,1/86,0.224786357879631,0.343589546477276,0,0,4.02758620689655,6.01159469973406,KCNN2,KEGG_2019_Mouse,magenta
Dilated cardiomyopathy (DCM),1/90,0.233933308239848,0.343589546477276,0,0,3.84579620302208,5.58686202867775,SLC8A1,KEGG_2019_Mouse,magenta
GABAergic synapse,1/90,0.233933308239848,0.343589546477276,0,0,3.84579620302208,5.58686202867775,GABRA5,KEGG_2019_Mouse,magenta
Sphingolipid signaling pathway,1/124,0.307517771581039,0.437979856494207,0,0,2.77796467619849,3.27583817159884,ADORA1,KEGG_2019_Mouse,magenta
Relaxin signaling pathway,1/131,0.321781347862006,0.441804031337563,0,0,2.62745358090186,2.97922496969147,RXFP1,KEGG_2019_Mouse,magenta
Adrenergic signaling in cardiomyocytes,1/148,0.355229995282536,0.441804031337563,0,0,2.32160450387051,2.40283703976331,SLC8A1,KEGG_2019_Mouse,magenta
Phospholipase D signaling pathway,1/149,0.357146243795974,0.441804031337563,0,0,2.30580149114632,2.37407612249373,GRM8,KEGG_2019_Mouse,magenta
Retrograde endocannabinoid signaling,1/150,0.359056893436899,0.441804031337563,0,0,2.29021059939829,2.34580414599556,GABRA5,KEGG_2019_Mouse,magenta
mTOR signaling pathway,1/154,0.366643824754671,0.441804031337563,0,0,2.22988505747126,2.23738729820703,RNF152,KEGG_2019_Mouse,magenta
Oxytocin signaling pathway,1/154,0.366643824754671,0.441804031337563,0,0,2.22988505747126,2.23738729820703,RYR3,KEGG_2019_Mouse,magenta
Cushing syndrome,1/159,0.376003430925586,0.441804031337563,0,0,2.15877346137058,2.11161939603723,PBX1,KEGG_2019_Mouse,magenta
Alzheimer disease,1/175,0.405049754475918,0.464325328301662,0,0,1.95868014268728,1.77014810803811,RYR3,KEGG_2019_Mouse,magenta
Focal adhesion,1/199,0.446143919134405,0.499256290459929,0,0,1.71917450365726,1.38756927804145,COL6A1,KEGG_2019_Mouse,magenta
Human T-cell leukemia virus 1 infection,1/245,0.517258972146992,0.565376085835084,0,0,1.39181741096665,0.917502205558217,NRP1,KEGG_2019_Mouse,magenta
MicroRNAs in cancer,1/281,0.566580094774211,0.605210555781544,0,0,1.21065270935961,0.687816384300004,ZFPM2,KEGG_2019_Mouse,magenta
PI3K-Akt signaling pathway,1/357,0.655002505981749,0.672408607888071,0,0,0.948518016272762,0.401333355207518,COL6A1,KEGG_2019_Mouse,magenta
Human papillomavirus infection,1/360,0.658102041762793,0.672408607888071,0,0,0.940447603496302,0.393478839343228,COL6A1,KEGG_2019_Mouse,magenta
Olfactory transduction,1/1133,0.968122208508771,0.968122208508771,0,0,0.286478006579749,0.0092810140032636,SLC8A1,KEGG_2019_Mouse,magenta
Glutamatergic synapse,9/114,5.6875477630323505e-09,5.17566846435943e-07,0,0,18.6452119309262,353.979099684716,GRIN2A;HOMER1;SLC1A2;DLGAP1;SLC17A7;GRIN2B;GRIA3;GLS;GRIN1,KEGG_2019_Mouse,brown
Amphetamine addiction,7/68,4.76966118328738e-08,2.17019583839576e-06,0,0,24.4796404019038,412.687703712181,CAMK2B;GRIN2A;CAMK2A;GRIN2B;STX1A;GRIA3;GRIN1,KEGG_2019_Mouse,brown
Circadian entrainment,7/99,6.45617315635044e-07,1.95837252409297e-05,0,0,16.205703599813,230.980847913613,CAMK2B;RYR2;GRIN2A;CAMK2A;GRIN2B;GRIA3;GRIN1,KEGG_2019_Mouse,brown
cAMP signaling pathway,9/211,1.13229113209364e-06,2.57596232551302e-05,0,0,9.64432597105864,132.043046026986,CAMK2B;RYR2;GRIN2A;CAMK2A;ATP2B2;ATP2B1;GRIN2B;GRIA3;GRIN1,KEGG_2019_Mouse,brown
Nicotine addiction,5/40,1.61784357056159e-06,2.9444752984221e-05,0,0,29.8721804511278,398.328093650392,GRIN2A;SLC17A7;GRIN2B;GRIA3;GRIN1,KEGG_2019_Mouse,brown
